2020-04-20 16:04:251 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 16:04:947 INFO  CustomerPage :45 - Getting your name message [[ChromeDriver: chrome on WINDOWS (49a7b9fe3247ca4054f8490d0872c691)] -> xpath: //label[contains(text(),'Your Name :')]]
2020-04-20 16:04:920 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 16:04:778 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (cf6751d3ed6b09939df001dfd8832824)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-20 16:04:310 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (cf6751d3ed6b09939df001dfd8832824)] -> id: userSelect]
2020-04-20 16:04:449 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (cf6751d3ed6b09939df001dfd8832824)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-20 16:04:933 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (cf6751d3ed6b09939df001dfd8832824)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 16:04:418 INFO  AccountPage :36 - Clicking on deposit button [[ChromeDriver: chrome on WINDOWS (cf6751d3ed6b09939df001dfd8832824)] -> xpath: //button[contains(text(),'Deposit')]]
2020-04-20 16:04:170 INFO  AccountPage :42 - Enter amount to deposit 100Enter amount [[ChromeDriver: chrome on WINDOWS (cf6751d3ed6b09939df001dfd8832824)] -> xpath: //input[@placeholder='amount']]
2020-04-20 16:04:316 INFO  AccountPage :48 - clicking on deposit feature [[ChromeDriver: chrome on WINDOWS (cf6751d3ed6b09939df001dfd8832824)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 16:04:430 INFO  AccountPage :53 - Getting text deposit successful message [[ChromeDriver: chrome on WINDOWS (cf6751d3ed6b09939df001dfd8832824)] -> xpath: //span[@class='error ng-binding']]
2020-04-20 16:04:437 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 16:04:271 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (5eecd5780be3cc800cd8507013345036)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-20 16:04:674 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (5eecd5780be3cc800cd8507013345036)] -> id: userSelect]
2020-04-20 16:04:755 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (5eecd5780be3cc800cd8507013345036)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-20 16:04:565 INFO  CustomerPage :40 - Clicking on login button Proxy element for: DefaultElementLocator 'By.xpath: //button[@class='btn btn-default']'
2020-04-20 16:04:687 INFO  AccountPage :60 - Clicking on withdrawal button [[ChromeDriver: chrome on WINDOWS (5eecd5780be3cc800cd8507013345036)] -> xpath: //button[contains(text(),'Withdrawl')]]
2020-04-20 16:04:07 INFO  AccountPage :66 - Clicking on withdrawal button 50withdrawal amount [[ChromeDriver: chrome on WINDOWS (5eecd5780be3cc800cd8507013345036)] -> xpath: //input[@placeholder='amount']]
2020-04-20 16:04:113 INFO  AccountPage :72 - Clicking on withdrawal feature [[ChromeDriver: chrome on WINDOWS (5eecd5780be3cc800cd8507013345036)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 16:04:794 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 16:04:487 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (6573b8203de8acd3776ff3da49e415b0)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 16:04:879 INFO  BankManagerLoginPage :37 - Clicking on customer button [[ChromeDriver: chrome on WINDOWS (6573b8203de8acd3776ff3da49e415b0)] -> xpath: //button[contains(text(),'Customers')]]
2020-04-20 16:04:294 INFO  BankManagerLoginPage :43 - Clicking button to search customer [[ChromeDriver: chrome on WINDOWS (6573b8203de8acd3776ff3da49e415b0)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-20 16:04:767 INFO  BankManagerLoginPage :49 - Entering customer name HermoineCustomer name field[[ChromeDriver: chrome on WINDOWS (6573b8203de8acd3776ff3da49e415b0)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-20 16:04:401 INFO  BankManagerLoginPage :55 - Clicking to delete customer Proxy element for: DefaultElementLocator 'By.xpath: //button[contains(text(),'Delete')]'
2020-04-20 16:04:320 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 16:04:622 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (193ebe6b80be87875cfb768388162d7f)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 16:04:38 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (193ebe6b80be87875cfb768388162d7f)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-20 16:04:24 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (193ebe6b80be87875cfb768388162d7f)] -> xpath: //input[@placeholder='First Name']]
2020-04-20 16:04:358 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (193ebe6b80be87875cfb768388162d7f)] -> xpath: //input[@placeholder='Last Name']]
2020-04-20 16:04:573 INFO  AddCustomerPage :40 - Enter post code E859ACPost code field[[ChromeDriver: chrome on WINDOWS (193ebe6b80be87875cfb768388162d7f)] -> xpath: //input[@placeholder='Post Code']]
2020-04-20 16:04:877 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 16:04:260 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (d45fd8865c5685021ac0297acb18c8db)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 16:04:430 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (d45fd8865c5685021ac0297acb18c8db)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-20 16:04:949 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (d45fd8865c5685021ac0297acb18c8db)] -> xpath: //input[@placeholder='First Name']]
2020-04-20 16:04:161 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (d45fd8865c5685021ac0297acb18c8db)] -> xpath: //input[@placeholder='Last Name']]
2020-04-20 16:04:336 INFO  AddCustomerPage :40 - Enter post code E859ACPost code field[[ChromeDriver: chrome on WINDOWS (d45fd8865c5685021ac0297acb18c8db)] -> xpath: //input[@placeholder='Post Code']]
2020-04-20 16:04:258 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 16:04:940 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (4cd2327a3c6668b1533c7c7a9dfef64a)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 16:04:340 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (4cd2327a3c6668b1533c7c7a9dfef64a)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-20 16:04:982 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (4cd2327a3c6668b1533c7c7a9dfef64a)] -> xpath: //input[@placeholder='First Name']]
2020-04-20 16:04:171 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (4cd2327a3c6668b1533c7c7a9dfef64a)] -> xpath: //input[@placeholder='Last Name']]
2020-04-20 16:04:356 INFO  AddCustomerPage :40 - Enter post code E859ACPost code field[[ChromeDriver: chrome on WINDOWS (4cd2327a3c6668b1533c7c7a9dfef64a)] -> xpath: //input[@placeholder='Post Code']]
2020-04-20 16:04:529 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 16:04:244 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (713e69de6b85c998d5e000784e2687d2)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 16:04:973 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (713e69de6b85c998d5e000784e2687d2)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-20 16:04:472 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (713e69de6b85c998d5e000784e2687d2)] -> xpath: //input[@placeholder='First Name']]
2020-04-20 16:04:993 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (713e69de6b85c998d5e000784e2687d2)] -> xpath: //input[@placeholder='Last Name']]
2020-04-20 16:04:214 INFO  AddCustomerPage :40 - Enter post code E859ACPost code field[[ChromeDriver: chrome on WINDOWS (713e69de6b85c998d5e000784e2687d2)] -> xpath: //input[@placeholder='Post Code']]
2020-04-20 16:04:07 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 16:04:49 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (86bc1328b94912b0e75ac6efcb8da8ae)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 16:04:590 INFO  OpenAccountPage :33 - Clicking on open account button [[ChromeDriver: chrome on WINDOWS (86bc1328b94912b0e75ac6efcb8da8ae)] -> xpath: //button[contains(text(),'Open Account')]]
2020-04-20 16:04:275 INFO  OpenAccountPage :39 - Clicking on customer name [[ChromeDriver: chrome on WINDOWS (86bc1328b94912b0e75ac6efcb8da8ae)] -> xpath: //select[@id='userSelect']]
2020-04-20 16:04:249 INFO  OpenAccountPage :45 - Selecting customer name [[ChromeDriver: chrome on WINDOWS (86bc1328b94912b0e75ac6efcb8da8ae)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-20 16:04:977 INFO  OpenAccountPage :51 - Clicking on currency button [[ChromeDriver: chrome on WINDOWS (86bc1328b94912b0e75ac6efcb8da8ae)] -> xpath: //select[@id='userSelect']]
2020-04-20 16:04:103 INFO  OpenAccountPage :57 - Selecting currency as pound [[ChromeDriver: chrome on WINDOWS (86bc1328b94912b0e75ac6efcb8da8ae)] -> xpath: //option[contains(text(),'Pound')]]
2020-04-20 16:04:607 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 16:04:552 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (e453956354c6a3e82565d5afde5affa2)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-20 16:04:188 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (e453956354c6a3e82565d5afde5affa2)] -> id: userSelect]
2020-04-20 16:04:06 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (e453956354c6a3e82565d5afde5affa2)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-20 16:04:348 INFO  CustomerPage :40 - Clicking on login button Proxy element for: DefaultElementLocator 'By.xpath: //button[@class='btn btn-default']'
2020-04-20 16:04:378 INFO  CustomerLoginPage :24 - Getting logout text [[ChromeDriver: chrome on WINDOWS (e453956354c6a3e82565d5afde5affa2)] -> xpath: //button[@class='btn logout']]
2020-04-20 16:04:80 INFO  CustomerLoginPage :30 - Clicking on logout button [[ChromeDriver: chrome on WINDOWS (e453956354c6a3e82565d5afde5affa2)] -> xpath: //button[@class='btn logout']]
2020-04-20 16:04:809 INFO  CustomerPage :45 - Getting your name message [[ChromeDriver: chrome on WINDOWS (e453956354c6a3e82565d5afde5affa2)] -> xpath: //label[contains(text(),'Your Name :')]]
2020-04-20 16:04:359 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 16:04:246 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (f88e1379a1a93ee021a5b1e378697d34)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-20 16:04:189 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (f88e1379a1a93ee021a5b1e378697d34)] -> id: userSelect]
2020-04-20 16:04:376 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (f88e1379a1a93ee021a5b1e378697d34)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-20 16:04:772 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (f88e1379a1a93ee021a5b1e378697d34)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 16:04:399 INFO  AccountPage :36 - Clicking on deposit button [[ChromeDriver: chrome on WINDOWS (f88e1379a1a93ee021a5b1e378697d34)] -> xpath: //button[contains(text(),'Deposit')]]
2020-04-20 16:04:429 INFO  AccountPage :42 - Enter amount to deposit 100Enter amount [[ChromeDriver: chrome on WINDOWS (f88e1379a1a93ee021a5b1e378697d34)] -> xpath: //input[@placeholder='amount']]
2020-04-20 16:04:561 INFO  AccountPage :48 - clicking on deposit feature [[ChromeDriver: chrome on WINDOWS (f88e1379a1a93ee021a5b1e378697d34)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 16:04:610 INFO  AccountPage :53 - Getting text deposit successful message [[ChromeDriver: chrome on WINDOWS (f88e1379a1a93ee021a5b1e378697d34)] -> xpath: //span[@class='error ng-binding']]
2020-04-20 16:04:637 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 16:04:88 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (d7f43d25b3faa41c772484be7b5c49ff)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-20 16:04:748 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (d7f43d25b3faa41c772484be7b5c49ff)] -> id: userSelect]
2020-04-20 16:04:970 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (d7f43d25b3faa41c772484be7b5c49ff)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-20 16:04:182 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (d7f43d25b3faa41c772484be7b5c49ff)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 16:04:01 INFO  AccountPage :60 - Clicking on withdrawal button [[ChromeDriver: chrome on WINDOWS (d7f43d25b3faa41c772484be7b5c49ff)] -> xpath: //button[contains(text(),'Withdrawl')]]
2020-04-20 16:04:398 INFO  AccountPage :66 - Clicking on withdrawal button 50withdrawal amount [[ChromeDriver: chrome on WINDOWS (d7f43d25b3faa41c772484be7b5c49ff)] -> xpath: //input[@placeholder='amount']]
2020-04-20 16:04:670 INFO  AccountPage :72 - Clicking on withdrawal feature [[ChromeDriver: chrome on WINDOWS (d7f43d25b3faa41c772484be7b5c49ff)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 16:04:798 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:830 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (e7b82667822a20ff437803aa748fa294)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 17:04:920 INFO  BankManagerLoginPage :37 - Clicking on customer button [[ChromeDriver: chrome on WINDOWS (e7b82667822a20ff437803aa748fa294)] -> xpath: //button[contains(text(),'Customers')]]
2020-04-20 17:04:786 INFO  BankManagerLoginPage :43 - Clicking button to search customer [[ChromeDriver: chrome on WINDOWS (e7b82667822a20ff437803aa748fa294)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-20 17:04:190 INFO  BankManagerLoginPage :49 - Entering customer name HermoineCustomer name field[[ChromeDriver: chrome on WINDOWS (e7b82667822a20ff437803aa748fa294)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-20 17:04:441 INFO  BankManagerLoginPage :55 - Clicking to delete customer Proxy element for: DefaultElementLocator 'By.xpath: //button[contains(text(),'Delete')]'
2020-04-20 17:04:148 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:734 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (efc30624d102eb205fb0522f820d7ddf)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 17:04:89 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (efc30624d102eb205fb0522f820d7ddf)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-20 17:04:446 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (efc30624d102eb205fb0522f820d7ddf)] -> xpath: //input[@placeholder='First Name']]
2020-04-20 17:04:634 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (efc30624d102eb205fb0522f820d7ddf)] -> xpath: //input[@placeholder='Last Name']]
2020-04-20 17:04:957 INFO  AddCustomerPage :40 - Enter post code E859ABPost code field[[ChromeDriver: chrome on WINDOWS (efc30624d102eb205fb0522f820d7ddf)] -> xpath: //input[@placeholder='Post Code']]
2020-04-20 17:04:531 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:254 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (5928d07a87bd665894b50c54d5ef150f)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 17:04:769 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (5928d07a87bd665894b50c54d5ef150f)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-20 17:04:590 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (5928d07a87bd665894b50c54d5ef150f)] -> xpath: //input[@placeholder='First Name']]
2020-04-20 17:04:950 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (5928d07a87bd665894b50c54d5ef150f)] -> xpath: //input[@placeholder='Last Name']]
2020-04-20 17:04:167 INFO  AddCustomerPage :40 - Enter post code E859ABPost code field[[ChromeDriver: chrome on WINDOWS (5928d07a87bd665894b50c54d5ef150f)] -> xpath: //input[@placeholder='Post Code']]
2020-04-20 17:04:822 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:241 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:453 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (ca7d8ee954f15e2aee95ab301fdbbd9f)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 17:04:652 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (ca7d8ee954f15e2aee95ab301fdbbd9f)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-20 17:04:670 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (ca7d8ee954f15e2aee95ab301fdbbd9f)] -> xpath: //input[@placeholder='First Name']]
2020-04-20 17:04:883 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (ca7d8ee954f15e2aee95ab301fdbbd9f)] -> xpath: //input[@placeholder='Last Name']]
2020-04-20 17:04:106 INFO  AddCustomerPage :40 - Enter post code E859ACPost code field[[ChromeDriver: chrome on WINDOWS (ca7d8ee954f15e2aee95ab301fdbbd9f)] -> xpath: //input[@placeholder='Post Code']]
2020-04-20 17:04:722 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:279 INFO  HomePage :24 - Clicking on bank manager login button Proxy element for: DefaultElementLocator 'By.xpath: //button[contains(text(),'Bank Manager Login')]'
2020-04-20 17:04:414 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (ef895e65c1f3f796037176197e873480)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-20 17:04:377 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (ef895e65c1f3f796037176197e873480)] -> xpath: //input[@placeholder='First Name']]
2020-04-20 17:04:656 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (ef895e65c1f3f796037176197e873480)] -> xpath: //input[@placeholder='Last Name']]
2020-04-20 17:04:842 INFO  AddCustomerPage :40 - Enter post code E859ACPost code field[[ChromeDriver: chrome on WINDOWS (ef895e65c1f3f796037176197e873480)] -> xpath: //input[@placeholder='Post Code']]
2020-04-20 17:04:788 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:145 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (04f89356e96821bb5f7d6765b343ca5d)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 17:04:831 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (04f89356e96821bb5f7d6765b343ca5d)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-20 17:04:928 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (04f89356e96821bb5f7d6765b343ca5d)] -> xpath: //input[@placeholder='First Name']]
2020-04-20 17:04:106 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (04f89356e96821bb5f7d6765b343ca5d)] -> xpath: //input[@placeholder='Last Name']]
2020-04-20 17:04:262 INFO  AddCustomerPage :40 - Enter post code E859ACPost code field[[ChromeDriver: chrome on WINDOWS (04f89356e96821bb5f7d6765b343ca5d)] -> xpath: //input[@placeholder='Post Code']]
2020-04-20 17:04:985 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:878 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (7505d084408d51ad5facdfe6b9ad74bb)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 17:04:535 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (7505d084408d51ad5facdfe6b9ad74bb)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-20 17:04:82 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (7505d084408d51ad5facdfe6b9ad74bb)] -> xpath: //input[@placeholder='First Name']]
2020-04-20 17:04:489 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (7505d084408d51ad5facdfe6b9ad74bb)] -> xpath: //input[@placeholder='Last Name']]
2020-04-20 17:04:741 INFO  AddCustomerPage :40 - Enter post code E859ACPost code field[[ChromeDriver: chrome on WINDOWS (7505d084408d51ad5facdfe6b9ad74bb)] -> xpath: //input[@placeholder='Post Code']]
2020-04-20 17:04:795 INFO  AddCustomerPage :45 - Clicking on add customer button [[ChromeDriver: chrome on WINDOWS (7505d084408d51ad5facdfe6b9ad74bb)] -> xpath: //button[@class='btn btn-default']]
2020-04-20 17:04:621 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-20 17:04:270 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (43ce27f1cbdd86a2bdc2f163d05aa118)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-20 17:04:794 INFO  OpenAccountPage :33 - Clicking on open account button [[ChromeDriver: chrome on WINDOWS (43ce27f1cbdd86a2bdc2f163d05aa118)] -> xpath: //button[contains(text(),'Open Account')]]
2020-04-20 17:04:549 INFO  OpenAccountPage :39 - Clicking on customer name [[ChromeDriver: chrome on WINDOWS (43ce27f1cbdd86a2bdc2f163d05aa118)] -> xpath: //select[@id='userSelect']]
2020-04-20 17:04:255 INFO  OpenAccountPage :45 - Selecting customer name [[ChromeDriver: chrome on WINDOWS (43ce27f1cbdd86a2bdc2f163d05aa118)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
